author,title,passage_id,text,char_count,word_count,sentence_count,avg_word_length,avg_sentence_length,type_token_ratio,pronoun_freq,function_words_count,punctuation_frequency,sentiment_polarity,sentiment_subjectivity,readability_Kincaid,readability_ARI,readability_Coleman-Liau,readability_FleschReadingEase,readability_GunningFogIndex,readability_LIX,readability_SMOGIndex,readability_RIX,readability_DaleChallIndex,info_characters_per_word,info_syll_per_word,info_words_per_sentence,info_type_token_ratio,info_characters,info_syllables,info_words,info_wordtypes
H. G. Wells,The Invisible Man: A Grotesque Romance,3158,"His figure  inclined to embonpoint; his short limbs accentuated this inclination. He wore a furry silk hat, and the frequent substitution of twine and  shoe-laces for buttons, apparent at critical points of his costume,  marked a man essentially bachelor. Mr. Thomas Marvel was sitting with his feet in a ditch by the roadside  over the down towards Adderdean, about a mile and a half out of Iping.",398.0,75.0,3.0,4.373333333333333,25.0,0.7733333333333333,0.0133333333333333,31.0,0.0251256281407035,-0.0090277777777777,0.3881944444444444,28.15194029850748,34.49522388059702,11.752706283582093,12.561343283582104,32.77014925373134,92.3731343283582,20.32050807568877,17.0,12.38014776119403,4.7611940298507465,1.492537313432836,67.0,0.8208955223880597,319.0,100.0,67.0,55.0
H. G. Wells,The Invisible Man: A Grotesque Romance,3608,"I would have given it  milk, but I hadn't any. It wouldn't be quiet, it just sat down and  miaowed at the door. I tried to catch it, with an idea of putting it  out of the window, but it wouldn't be caught, it vanished. Then it  began miaowing in different parts of the room. At last I opened the  window and made a bustle. I suppose it went out at last. I never saw  any more of it. ""Then—Heaven knows why—I fell thinking of my father's funeral again,  and the dismal windy hillside, until the day had come.",508.0,119.0,8.0,3.394957983193277,14.875,0.5882352941176471,0.0504201680672268,56.0,0.0393700787401574,0.0574074074074074,0.3092592592592593,38.50857142857143,48.16057142857142,5.252871723809523,5.9914285714286,44.285714285714285,113.57142857142856,16.41640786499874,9.0,11.400976190476191,3.628571428571429,1.1142857142857143,105.0,0.6571428571428571,381.0,117.0,105.0,69.0
H. G. Wells,The Invisible Man: A Grotesque Romance,7653,"""Now you're  here, Mr. Teddy,"" said she, ""I'd be glad if you'd give th' old clock in  the parlour a bit of a look. 'Tis going, and it strikes well and  hearty; but the hour-hand won't do nuthin' but point at six."" And leading the way, she went across to the parlour door and rapped and  entered. Her visitor, she saw as she opened the door, was seated in the armchair  before the fire, dozing it would seem, with his bandaged head drooping  on one side.",453.0,111.0,4.0,3.2972972972972974,27.75,0.6936936936936937,0.072072072072072,43.0,0.0596026490066225,0.3,0.6,31.703333333333337,41.154,5.82189217777778,28.06500000000001,37.77777777777778,101.11111111111111,13.954451150103322,10.0,12.135722222222222,3.733333333333333,1.0333333333333334,90.0,0.7777777777777778,336.0,93.0,90.0,70.0
H. G. Wells,The Invisible Man: A Grotesque Romance,10332,"""Not in London at any rate. ""I went into the slums towards Great Portland Street, and found myself  at the end of the street in which I had lodged. I did not go that way,  because of the crowd halfway down it opposite to the still smoking  ruins of the house I had fired. My most immediate problem was to get  clothing. What to do with my face puzzled me. Then I saw in one of  those little miscellaneous shops—news, sweets, toys, stationery,  belated Christmas tomfoolery, and so forth—an array of masks and noses.",515.0,109.0,6.0,3.834862385321101,18.166666666666668,0.6972477064220184,0.055045871559633,51.0,0.029126213592233,0.1344907407407407,0.3731481481481482,36.35416666666667,46.1459375,8.32912588541667,5.407500000000013,40.900000000000006,111.625,16.41640786499874,15.0,12.016641666666668,4.15625,1.2291666666666667,96.0,0.78125,399.0,118.0,96.0,75.0
H. G. Wells,The Invisible Man: A Grotesque Romance,12537,"Then the finer end of Fearenside's  whip reached his property, and the dog, yelping with dismay, retreated  under the wheels of the waggon. It was all the business of a swift  half-minute. No one spoke, everyone shouted. The stranger glanced  swiftly at his torn glove and at his leg, made as if he would stoop to  the latter, then turned and rushed swiftly up the steps into the inn. They heard him go headlong across the passage and up the uncarpeted  stairs to his bedroom. ""You brute, you!""",494.0,104.0,6.0,3.875,17.333333333333332,0.7019230769230769,0.048076923076923,45.0,0.034412955465587,0.0,0.0,33.571685393258434,43.44471910112359,9.302065157303373,12.888764044943828,38.29662921348315,108.1011235955056,16.41640786499874,17.0,12.308877528089887,4.325842696629214,1.2247191011235956,89.0,0.7640449438202247,385.0,109.0,89.0,68.0
H. G. Wells,The Invisible Man: A Grotesque Romance,15023,"She put down the eggs  and bacon with considerable emphasis, and called rather than said to  him, ""Your lunch is served, sir."" ""Thank you,"" he said at the same time, and did not stir until she was  closing the door. Then he swung round and approached the table with a  certain eager quickness. As she went behind the bar to the kitchen she heard a sound repeated at  regular intervals. Chirk, chirk, chirk, it went, the sound of a spoon  being rapidly whisked round a basin. ""That girl!"" she said. ""There!",505.0,115.0,8.0,3.617391304347826,14.375,0.6173913043478261,0.0782608695652174,46.0,0.0475247524752475,0.0046230158730158,0.3812240537240537,33.64505494505495,43.99692307692308,8.750353747252749,15.92494505494507,39.47692307692308,104.18681318681318,17.491376746189438,12.0,11.09988021978022,4.230769230769231,1.164835164835165,91.0,0.7252747252747253,385.0,106.0,91.0,66.0
H. G. Wells,The Time Machine,3910,"In writing it down I feel with only too much  keenness the inadequacy of pen and ink—and, above all, my own  inadequacy—to express its quality. You read, I will suppose,  attentively enough; but you cannot see the speaker's white, sincere  face in the bright circle of the little lamp, nor hear the intonation  of his voice. You cannot know how his expression followed the turns of  his story!",393.0,81.0,3.0,3.950617283950617,27.0,0.7530864197530864,0.0617283950617283,39.0,0.0279898218829516,0.1610069444444444,0.4888888888888889,27.72253521126761,34.43577464788732,9.20661821126761,22.76436619718312,32.34366197183099,89.30985915492957,17.491376746189438,13.0,9.826832394366196,4.323943661971831,1.323943661971831,71.0,0.7887323943661971,307.0,94.0,71.0,56.0
H. G. Wells,The Time Machine,7330,"The palpitating greyness grew darker; then—though I was still  travelling with prodigious velocity—the blinking succession of day and  night, which was usually indicative of a slower pace, returned, and  grew more and more marked. This puzzled me very much at first. The  alternations of night and day grew slower and slower, and so did the  passage of the sun across the sky, until they seemed to stretch through  centuries.",425.0,78.0,3.0,4.5,26.0,0.6794871794871795,0.0384615384615384,33.0,0.0211764705882352,0.22,0.4366666666666667,28.88591549295776,36.62492957746479,11.939506704225357,14.423521126760576,34.03380281690141,93.53521126760565,20.32050807568877,16.0,11.605987323943662,4.788732394366197,1.4225352112676055,71.0,0.7183098591549296,340.0,101.0,71.0,51.0
H. G. Wells,The War of the Worlds,7854,"In the next place, wonderful as it seems in a sexual world, the  Martians were absolutely without sex, and therefore without any of the  tumultuous emotions that arise from that difference among men. A young  Martian, there can now be no dispute, was really born upon earth during  the war, and it was found attached to its parent, partially _budded_  off, just as young lilybulbs bud off, or like the young animals in the  fresh-water polyp.",442.0,87.0,2.0,4.149425287356322,43.5,0.7241379310344828,0.0,37.0,0.0316742081447963,0.2333333333333333,0.4925925925925926,30.507894736842108,38.26078947368421,10.888150868421054,11.70026315789478,36.189473684210526,98.36842105263158,21.16590212458495,17.0,10.938073684210526,4.605263157894737,1.394736842105263,76.0,0.8026315789473685,350.0,106.0,76.0,61.0
H. G. Wells,The War of the Worlds,12164,"Sparks and burning twigs began to fall into the road, and  single leaves like puffs of flame. Hats and dresses caught fire. Then  came a crying from the common. There were shrieks and shouts, and  suddenly a mounted policeman came galloping through the confusion with  his hands clasped over his head, screaming. ""They're coming!"" a woman shrieked, and incontinently everyone was  turning and pushing at those behind, in order to clear their way to  Woking again. They must have bolted as blindly as a flock of sheep.",517.0,102.0,7.0,4.186274509803922,14.571428571428571,0.7352941176470589,0.0196078431372549,40.0,0.0290135396518375,-0.1959183673469387,0.5091836734693878,34.82090909090908,44.514318181818176,11.257737250000002,2.151363636363669,37.92727272727273,107.3181818181818,16.41640786499874,17.0,12.666527272727274,4.659090909090909,1.3636363636363635,88.0,0.7954545454545454,410.0,120.0,88.0,70.0
H. G. Wells,The World Set Free,141,"It was the habit of many writers in the early  twentieth century to speak of competition and the narrow, private life  of trade and saving and suspicious isolation as though such things were  in some exceptional way proper to the human constitution, and as though  openness of mind and a preference for achievement over possession were  abnormal and rather unsubstantial qualities. How wrong that was the  history of the decades immediately following the establishment of the  world republic witnesses.",502.0,83.0,2.0,5.024096385542169,41.5,0.6987951807228916,0.0,38.0,0.0079681274900398,0.0566666666666666,0.4275,34.78708860759494,42.69316455696202,14.56364135443038,-13.636075949367054,41.72658227848101,108.1139240506329,27.49489742783178,23.0,12.351862025316455,5.227848101265823,1.6582278481012658,79.0,0.7088607594936709,413.0,131.0,79.0,56.0
H. G. Wells,The World Set Free,1231,"This  doorway and the row of windows is well done; the gray granite and just  the line of gold, and then those mountains beyond through that arch. It's very well done....'    Section 2    Karenin lay on the bed with a soft white rug about him, and Fowler, who  was to be his surgeon sat on the edge of the bed and talked to him. An  assistant was seated quietly in the shadow behind the bed. The  examination had been made, and Karenin knew what was before him. He was  tired but serene.",487.0,105.0,5.0,3.657142857142857,21.0,0.6857142857142857,0.0380952380952381,52.0,0.0328542094455852,-0.0833333333333333,0.3972222222222221,34.12946236559141,43.70741935483871,7.147560387096778,16.014193548387112,38.49032258064516,105.90322580645162,12.486832980505138,12.0,11.475213978494624,3.956989247311828,1.1397849462365592,93.0,0.7204301075268817,368.0,106.0,93.0,67.0
H. G. Wells,The World Set Free,3700,"Its freedom from rules or  formalities prevented any obstructive proceedings, and when one of the  two newly arrived Home Rule members for India sought for information  how to bring in a bill, they learnt simply that bills were not brought  in. They asked for the speaker, and were privileged to hear much ripe  wisdom from the ex-king Egbert, who was now consciously among the  seniors of the gathering. Thereafter they were baffled men.... But already by that time the work of the council was drawing to an end.",513.0,96.0,4.0,4.375,24.0,0.7395833333333334,0.03125,44.0,0.023391812865497,0.1090909090909091,0.3779220779220779,35.08909090909091,44.460795454545455,11.190920761363644,0.228636363636383,40.2,110.72727272727272,21.16590212458495,20.0,12.307663636363635,4.6477272727272725,1.3863636363636365,88.0,0.7727272727272727,409.0,122.0,88.0,68.0
H. G. Wells,The World Set Free,5782,"'Of course, in the old days,' said Edwards, 'men were tied to their  city or their country, tied to the homes they owned or the work they  did....'    'I do not see,' said Karenin, 'that there is any final limit to man's  power of self-modification. 'There is none,' said Fowler, walking forward and sitting down upon the  parapet in front of Karenin so that he could see his face. 'There is no  absolute limit to either knowledge or power.... I hope you do not tire  yourself talking.'",486.0,107.0,4.0,3.6542056074766354,26.75,0.6261682242990654,0.0560747663551401,41.0,0.0658436213991769,-0.0388888888888888,0.5972222222222222,33.614090909090905,41.838181818181816,7.916912818181821,10.803636363636372,36.56363636363636,102.77272727272728,12.486832980505138,13.0,11.410504545454543,4.090909090909091,1.2613636363636365,88.0,0.7045454545454546,360.0,111.0,88.0,62.0
H. G. Wells,The World Set Free,9667,"The assembly dined  as it had debated, in the open air, and over the dark crags to the west  the glowing June sunset shone upon the banquet. There was no precedency  now among the ninety-three, and King Egbert found himself between a  pleasant little Japanese stranger in spectacles and his cousin of  Central Europe, and opposite a great Bengali leader and the President  of the United States of America. Beyond the Japanese was Holsten, the  old chemist, and Leblanc was a little way down the other side.",506.0,96.0,3.0,4.302083333333333,32.0,0.6770833333333334,0.0,42.0,0.0197628458498023,0.0636752136752136,0.3638888888888889,34.75149425287356,43.94172413793104,11.163248000000005,0.8679310344827798,37.55862068965518,111.13793103448276,16.41640786499874,21.0,11.763079310344828,4.64367816091954,1.3908045977011494,87.0,0.7241379310344828,404.0,121.0,87.0,63.0
H. G. Wells,The World Set Free,10945,"For the whole world was flaring then into a monstrous phase of  destruction. Power after Power about the armed globe sought to  anticipate attack by aggression. They went to war in a delirium of  panic, in order to use their bombs first. China and Japan had assailed  Russia and destroyed Moscow, the United States had attacked Japan,  India was in anarchistic revolt with Delhi a pit of fire spouting death  and flame; the redoubtable King of the Balkans was mobilising.",471.0,88.0,4.0,4.386363636363637,22.0,0.7159090909090909,0.0113636363636363,35.0,0.0169851380042462,0.35,0.5444444444444444,33.605000000000004,40.82475,11.611650975,-3.379999999999967,36.5,97.5,19.431676725154983,14.0,12.933625,4.725,1.525,80.0,0.75,378.0,122.0,80.0,60.0
H. G. Wells,The World Set Free,11033,"On the  last day we spent three hours under a hot if early sun getting over  eight miles of country to a point we could have reached in a motor  omnibus in nine minutes and a half—I did it the next day in that—and  then we made a massed attack upon entrenchments that could have shot us  all about three times over if only the umpires had let them. Then came  a little bayonet exercise, but I doubt if I am sufficiently a barbarian  to stick this long knife into anything living.",479.0,95.0,2.0,4.010526315789473,47.5,0.7684210526315789,0.0736842105263157,45.0,0.0062630480167014,-0.0763888888888889,0.462962962962963,36.13382978723405,44.41,7.403841702127661,3.425000000000012,41.00425531914894,106.76595744680851,18.491933384829668,12.0,10.650602127659576,4.0,1.2765957446808511,94.0,0.7446808510638298,376.0,120.0,94.0,70.0
H. G. Wells,The World Set Free,13584,"No Balkan aeroplane was to  adventure into the air until the search was concluded, and meanwhile  the fleets of the world government would soar and circle in the sky. The towns were to be placarded with offers of reward to any one who  would help in the discovery of atomic bombs....    'You will sign that,' said the ex-king. 'Why?' 'To show that we aren't in any way hostile to you.' Pestovitch nodded 'yes' to his master.",424.0,89.0,5.0,3.853932584269663,17.8,0.7078651685393258,0.0224719101123595,39.0,0.0495283018867924,0.1,0.0,29.151688311688314,36.82753246753247,8.479775129870134,23.20467532467535,34.43636363636364,89.98701298701299,17.491376746189438,10.0,11.146868831168833,4.194805194805195,1.2467532467532467,77.0,0.7532467532467533,323.0,96.0,77.0,58.0
H. G. Wells,The island of Doctor Moreau,117,"Montgomery intimated that was his destination. It was too far to see  any details; it seemed to me then simply a low-lying patch of dim blue  in the uncertain blue-grey sea. An almost vertical streak of smoke went  up from it into the sky. The captain was not on deck when it was  sighted. After he had vented his wrath on me he had staggered below,  and I understand he went to sleep on the floor of his own cabin. The  mate practically assumed the command.",458.0,94.0,6.0,3.904255319148936,15.666666666666666,0.7127659574468085,0.0638297872340425,50.0,0.0218340611353711,0.16,0.5914285714285714,32.76860465116279,41.231511627906976,8.40011726744186,13.30313953488374,38.12093023255815,103.44186046511628,18.491933384829668,15.0,11.390588372093024,4.174418604651163,1.255813953488372,86.0,0.7441860465116279,359.0,108.0,86.0,64.0
H. G. Wells,The island of Doctor Moreau,2225,"But during these earlier  days of my stay they broke the Law only furtively and after dark; in  the daylight there was a general atmosphere of respect for its  multifarious prohibitions. And here perhaps I may give a few general facts about the island and  the Beast People. The island, which was of irregular outline and lay  low upon the wide sea, had a total area, I suppose, of seven or eight  square miles.",411.0,82.0,3.0,4.048780487804878,27.33333333333333,0.7560975609756098,0.0365853658536585,38.0,0.0194647201946472,-0.045,0.495,29.215945945945943,36.19216216216216,9.543580378378383,17.4006756756757,33.383783783783784,91.56756756756756,17.491376746189438,13.0,10.08081891891892,4.378378378378378,1.351351351351351,74.0,0.7972972972972973,324.0,100.0,74.0,59.0
H. G. Wells,The island of Doctor Moreau,2471,"""You admit that the vivisected human being, as you called it, is, after  all, only the puma?"" said Moreau. He had made me visit that horror in  the inner room, to assure myself of its inhumanity. ""It is the puma,"" I said, ""still alive, but so cut and mutilated as I  pray I may never see living flesh again. Of all vile—""    ""Never mind that,"" said Moreau; ""at least, spare me those youthful  horrors. Montgomery used to be just the same. You admit that it is the  puma.",470.0,115.0,7.0,3.3391304347826085,16.428571428571427,0.6086956521739131,0.0782608695652174,49.0,0.0574468085106383,-0.0333333333333333,0.3652777777777778,33.74818181818182,41.14238636363637,7.048298465909092,9.842272727272755,36.56363636363636,94.8181818181818,12.486832980505138,6.0,11.589936363636363,3.9431818181818175,1.2727272727272727,88.0,0.7272727272727273,347.0,112.0,88.0,64.0
H. G. Wells,The island of Doctor Moreau,2915,"After some  minutes he began to tell me what had happened. He had followed their track for some way. It was plain enough at first  on account of the crushed and broken bushes, white rags torn from the  puma's bandages, and occasional smears of blood on the leaves of the  shrubs and undergrowth. He lost the track, however, on the stony ground  beyond the stream where I had seen the Beast Man drinking, and went  wandering aimlessly westward shouting Moreau's name.",466.0,92.0,4.0,4.130434782608695,23.0,0.7065217391304348,0.0543478260869565,38.0,0.0236051502145922,-0.0663265306122449,0.2593537414965987,30.99686746987952,41.00963855421687,9.983265144578317,20.662289156626528,37.53734939759036,99.86746987951808,19.431676725154983,14.0,12.1288421686747,4.445783132530121,1.2048192771084338,83.0,0.7590361445783133,369.0,100.0,83.0,63.0
H. G. Wells,The island of Doctor Moreau,3116,"I turned away from the thickets, keeping to the more open ground, and  endeavouring by sudden turns now and then to surprise something in the  act of creeping upon me. I saw nothing, and nevertheless my sense of  another presence grew steadily. I increased my pace, and after some  time came to a slight ridge, crossed it, and turned sharply, regarding  it steadfastly from the further side.",391.0,77.0,3.0,4.155844155844156,25.666666666666668,0.6883116883116883,0.0519480519480519,33.0,0.0255754475703324,0.096875,0.5270833333333333,26.919104477611945,33.86253731343283,10.96287555223881,21.40014925373136,31.576119402985075,92.3731343283582,18.491933384829668,17.0,10.96611791044776,4.626865671641791,1.388059701492537,67.0,0.7611940298507462,310.0,93.0,67.0,51.0
H. G. Wells,The island of Doctor Moreau,3417,"Then came Moreau in a cluster of the Beast  People, his wide-brimmed straw hat blown off, his revolver in hand, and  his lank white hair streaming out. The Hyena-swine ran beside me,  keeping pace with me and glancing furtively at me out of his feline  eyes, and the others came pattering and shouting behind us. The Leopard-man went bursting his way through the long canes, which  sprang back as he passed, and rattled in M'ling's face.",437.0,87.0,3.0,4.103448275862069,29.0,0.7011494252873564,0.057471264367816,34.0,0.034324942791762,-0.11,0.32,29.20179487179488,38.40269230769231,9.82690516666667,24.6265384615385,33.251282051282054,95.94871794871796,13.954451150103322,14.0,12.566197435897436,4.423076923076923,1.2179487179487178,78.0,0.7692307692307693,345.0,95.0,78.0,60.0
H. G. Wells,The island of Doctor Moreau,4595,"Towards midnight our talk of London died away, and we stood side by  side leaning over the bulwarks and staring dreamily over the silent,  starlit sea, each pursuing his own thoughts. It was the atmosphere for  sentiment, and I began upon my gratitude. ""If I may say it,"" said I, after a time, ""you have saved my life."" ""Chance,"" he answered. ""Just chance."" ""I prefer to make my thanks to the accessible agent."" ""Thank no one.",426.0,102.0,7.0,3.519607843137255,14.571428571428571,0.6568627450980392,0.0686274509803921,37.0,0.0610328638497652,0.29375,0.41875,28.8,36.52552631578947,8.721889973684213,23.94500000000002,33.55789473684211,94.42105263157896,16.41640786499874,14.0,10.73031052631579,4.2368421052631575,1.25,76.0,0.8289473684210527,322.0,95.0,76.0,63.0
H. G. Wells,The island of Doctor Moreau,5549,"The moon was now past  the meridian and travelling down the west. It was at its full, and very  bright riding through the empty blue sky. The shadow of the wall lay, a  yard wide and of inky blackness, at my feet. The eastward sea was a  featureless grey, dark and mysterious; and between the sea and the  shadow the grey sands (of volcanic glass and crystals) flashed and  shone like a beach of diamonds. Behind me the paraffine lamp flared hot  and ruddy.",457.0,96.0,5.0,3.8229166666666665,19.2,0.6354166666666666,0.0104166666666666,41.0,0.0262582056892779,0.0195726495726495,0.4799145299145299,31.498571428571427,40.47535714285714,8.696336773809527,18.846428571428604,36.93333333333333,99.47619047619048,17.491376746189438,13.0,10.810519047619048,4.226190476190476,1.2142857142857142,84.0,0.6666666666666666,355.0,102.0,84.0,56.0
H. G. Wells,The island of Doctor Moreau,6353,"I would see one of the clumsy bovine-creatures who worked the  launch treading heavily through the undergrowth, and find myself  asking, trying hard to recall, how he differed from some really human  yokel trudging home from his mechanical labours; or I would meet the  Fox-bear woman's vulpine, shifty face, strangely human in its  speculative cunning, and even imagine I had met it before in some city  byway. Yet every now and then the beast would flash out upon me beyond doubt  or denial.",493.0,93.0,2.0,4.344086021505376,46.5,0.7741935483870968,0.053763440860215,35.0,0.024340770791075,-0.1319444444444444,0.3902777777777778,33.88666666666667,42.66214285714286,11.426267595238098,1.7250000000000227,37.885714285714286,101.85714285714286,19.431676725154983,15.0,13.254209523809523,4.690476190476191,1.4166666666666667,84.0,0.8214285714285714,394.0,119.0,84.0,69.0
H. G. Wells,The island of Doctor Moreau,12062,"I clambered up  the narrow cleft in the rock and came out upon the sulphur on the  westward side of the village of the Beast Men. That gap was altogether fortunate for me, for the narrow chimney,  slanting obliquely upward, must have impeded the nearer pursuers. I ran  over the white space and down a steep slope, through a scattered growth  of trees, and came to a low-lying stretch of tall reeds, through which  I pushed into a dark, thick undergrowth that was black and succulent  under foot.",496.0,98.0,3.0,4.1020408163265305,32.666666666666664,0.673469387755102,0.0408163265306122,44.0,0.0221774193548387,-0.0965277777777777,0.3871527777777778,33.21181818181819,43.55090909090909,10.05504045454546,13.687727272727289,38.83636363636364,108.45454545454544,18.491933384829668,18.0,11.769368181818182,4.454545454545454,1.2272727272727273,88.0,0.7272727272727273,392.0,108.0,88.0,64.0
H. G. Wells,The island of Doctor Moreau,14578,"And so from the prohibition of these acts of folly, on to the  prohibition of what I thought then were the maddest, most impossible,  and most indecent things one could well imagine. A kind of rhythmic  fervour fell on all of us; we gabbled and swayed faster and faster,  repeating this amazing Law. Superficially the contagion of these brutes  was upon me, but deep down within me the laughter and disgust struggled  together.",427.0,82.0,3.0,4.2560975609756095,27.33333333333333,0.7073170731707317,0.0609756097560975,38.0,0.0210772833723653,0.1968253968253968,0.6412698412698413,28.8827397260274,37.00698630136986,11.179498191780826,18.00849315068494,34.13150684931507,97.65753424657534,19.431676725154983,18.0,12.0159301369863,4.657534246575342,1.356164383561644,73.0,0.7534246575342466,340.0,99.0,73.0,55.0
H. P. Lovecraft,The call of Cthulhu,725,"Then  the liberated Old Ones would teach them new ways to shout and kill  and revel and enjoy themselves, and all the earth would flame with a  holocaust of ecstasy and freedom. Meanwhile the cult, by appropriate  rites, must keep alive the memory of those ancient ways and shadow  forth the prophecy of their return. In the elder time chosen men had talked with the entombed Old Ones in  dreams, but then something had happened.",429.0,82.0,3.0,4.2560975609756095,27.33333333333333,0.7073170731707317,0.0121951219512195,33.0,0.0163170163170163,0.2227272727272727,0.3757575757575758,29.236,37.5476,10.616819493333338,19.038000000000025,35.333333333333336,91.0,20.32050807568877,12.0,11.567166666666669,4.56,1.32,75.0,0.7466666666666667,342.0,99.0,75.0,56.0
H. P. Lovecraft,The call of Cthulhu,3643,"He at no time fully described this object,  but occasional frantic words, as repeated by Dr. Tobey, convinced the  professor that it must be identical with the nameless monstrosity  he had sought to depict in his dream-sculpture. Reference to this  object, the doctor added, was invariably a prelude to the young man's  subsidence into lethargy. His temperature, oddly enough, was not  greatly above normal; but the whole condition was otherwise such as to  suggest true fever rather than mental disorder.",505.0,92.0,3.0,4.554347826086956,30.666666666666668,0.7717391304347826,0.0217391304347826,37.0,0.0277227722772277,0.0199999999999999,0.4425,34.938271604938265,42.67814814814815,13.30576669135803,-11.157777777777753,40.30123456790124,106.92592592592592,24.908902300206645,21.0,13.892124691358024,5.012345679012346,1.6049382716049383,81.0,0.8395061728395061,406.0,130.0,81.0,68.0
H. P. Lovecraft,The call of Cthulhu,7687,"The next day, it appears, they raised and landed on a small island,      although none is known to exist in that part of the ocean; and six      of the men somehow died ashore, though Johansen is queerly reticent      about this part of his story and speaks only of their falling into      a rock chasm. Later, it seems, he and one companion boarded the yacht and tried      to manage her, but were beaten about by the storm of April 2nd.",438.0,89.0,2.0,3.764044943820225,44.5,0.7303370786516854,0.0337078651685393,39.0,0.0228310502283105,-0.05,0.2799999999999999,30.156708860759498,37.44658227848101,8.013933911392407,19.56139240506332,33.6253164556962,90.39240506329114,13.954451150103322,9.0,11.55236835443038,4.113924050632911,1.2658227848101269,79.0,0.7848101265822784,325.0,100.0,79.0,62.0
H. Rider Haggard,Allan Quatermain,12,"Come in, my  friends; it is but a rough place, but well enough for these savage  parts; and I can tell you what, we have got—a French cook."" And he led  the way on to the veranda.",179.0,45.0,2.0,3.1333333333333333,22.5,0.8666666666666667,0.0888888888888888,22.0,0.0446927374301676,-0.0333333333333333,0.3,10.408947368421051,13.807105263157894,3.690596026315792,88.1176315789474,16.25263157894737,43.26315789473684,8.477225575051662,2.0,6.767878947368421,3.4473684210526314,0.9473684210526316,38.0,0.9210526315789472,131.0,36.0,38.0,35.0
H. Rider Haggard,Allan Quatermain,318,"All I know about it is that a year or so ago I got a  letter from Mackenzie, the Scotch missionary, whose station, 'The  Highlands', is placed at the highest navigable point of the Tana River,  in which he said something about it."" ""Have you the letter?"" I asked.",263.0,61.0,3.0,3.5245901639344264,20.33333333333333,0.7377049180327869,0.081967213114754,27.0,0.0494296577946768,0.0,0.0,18.20979591836735,22.19836734693877,7.474768836734697,51.78163265306125,22.048979591836737,63.285714285714285,12.486832980505138,7.0,8.967104081632653,4.061224489795919,1.2448979591836735,49.0,0.7959183673469388,199.0,61.0,49.0,39.0
H. Rider Haggard,Allan Quatermain,861,"A still worse affront to  them, however, was the favour with which we were regarded, and the  trust that was reposed in us. All these things tended to make us  excessively obnoxious to the great sacerdotal clan, the most powerful  because the most united faction in the kingdom. Another source of imminent danger to us was the rising envy of some of  the great lords headed by Nasta, whose antagonism to us had at best  been but thinly veiled, and which now threatened to break out into open  flame.",499.0,98.0,3.0,4.122448979591836,32.666666666666664,0.6836734693877551,0.0612244897959183,46.0,0.0180360721442885,0.285,0.675,35.162696629213485,43.97393258426965,9.962722573033709,1.4820224719101418,40.5438202247191,105.85393258426969,21.16590212458495,15.0,11.776630337078652,4.438202247191011,1.3595505617977528,89.0,0.7303370786516854,395.0,121.0,89.0,65.0
H. Rider Haggard,Allan Quatermain,987,"The culprit is thrown alive into the  fiery furnace beneath one of the altars to the Sun. For all other  offences, including the offence of idleness, the punishment is forced  labour upon the vast national buildings which are always going on in  some part of the country, with or without periodical floggings,  according to the crime. The social system of the Zu-Vendi allows considerable liberty to the  individual, provided he does not offend against the laws and customs of  the country.",490.0,89.0,3.0,4.52808988764045,29.666666666666668,0.7078651685393258,0.0112359550561797,40.0,0.0183673469387755,-0.0273809523809523,0.4130952380952381,33.3358024691358,42.03851851851852,12.507268407407413,0.3311111111111273,37.8320987654321,109.39506172839506,21.16590212458495,23.0,13.112371604938271,4.876543209876544,1.469135802469136,81.0,0.7530864197530864,395.0,119.0,81.0,61.0
H. Rider Haggard,Allan Quatermain,1586,"""I am sure I devoutly hope that we shall bring no such calamity upon  you,"" said I, anxiously, when he had taken his seat again. ""Rather than  bring those bloodthirsty villains about your ears, we will move on and  take our chance."" ""You will do nothing of the sort. If the Masai come, they come, and  there is an end on it; and I think we can give them a pretty warm  greeting. I would not show any man the door for all the Masai in the  world.""",446.0,106.0,5.0,3.3867924528301887,21.2,0.7169811320754716,0.1226415094339622,52.0,0.0403587443946188,0.0999999999999999,0.8148148148148148,31.468636363636367,40.50011363636364,6.246500602272729,26.18545454545456,37.01818181818182,95.95454545454544,13.954451150103322,7.0,9.616186363636364,3.8068181818181817,1.0795454545454546,88.0,0.8068181818181818,335.0,95.0,88.0,71.0
H. Rider Haggard,Allan Quatermain,1831,"As for the  wretched Alphonse, he clung with a despairing face to the side of what  he called this ""devil of a fiacre"", thinking that every moment was his  last. Presently it occurred to him to ask where we were going, and I  told him that, as far as I could ascertain, we were going to be  sacrificed by burning. You should have seen his face as he grasped the  side of the vehicle and cried out in his terror.",411.0,90.0,3.0,3.644444444444445,30.0,0.6666666666666666,0.1111111111111111,49.0,0.024330900243309,0.0333333333333333,0.3555555555555555,28.885,37.1745,7.0547664500000025,30.460000000000026,34.5,93.75,15.24744871391589,11.0,10.565125,3.95,1.125,80.0,0.7,316.0,90.0,80.0,56.0
